onset	duration	Lemmas	Words	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_DURATION	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
n/a	84	n/a	n/a	S34_4	False	84	.	7	.	.	.	n/a
9552.0	185	n/a	n/a	S34_4	False	185	.	0	t.02.01	0	17552	9552.0
9757.0	145	how	How	S34_4	False	145	1	205	t.02.01	0	17552	9552.0
9921.0	191	can	can	S34_4	False	191	2	369	t.02.01	0	17552	9552.0
10129.0	230	how	How	S34_4	False	230	1	577	t.02.01	0	17552	9552.0
10492.0	110	engineer	engineers	S34_4	False	110	3	940	t.02.01	0	17552	9552.0
10627.0	270	help	help	S34_4	False	270	4	1075	t.02.01	0	17552	9552.0
10924.0	156	prevent	prevent	S34_4	False	156	5	1372	t.02.01	0	17552	9552.0
11125.0	249	help	help	S34_4	False	249	4	1573	t.02.01	0	17552	9552.0
11403.0	199	spill	spills	S34_4	False	199	6	1851	t.02.01	0	17552	9552.0
11626.0	290	oil	oil	S34_4	False	290	8	2074	t.02.01	0	17552	9552.0
11935.0	144	of	of	S34_4	False	144	7	2383	t.02.01	0	17552	9552.0
12110.0	280	from	from	S34_4	False	280	9	2558	t.02.01	0	17552	9552.0
12413.0	247	supertanker	supertankers?	S34_4	False	247	10	2861	t.02.01	0	17552	9552.0
12683.0	450	supertanker	supertankers?	S34_4	False	450	10	3131	t.02.01	0	17552	9552.0
13140.0	207	supertanker	supertankers?	S34_4	False	207	10	3588	t.02.01	0	17552	9552.0
13571.0	118	n/a	n/a	S34_4	False	118	.	4019	t.02.01	0	17552	9552.0
13710.0	188	how	How	S34_4	False	188	1	4158	t.02.01	0	17552	9552.0
13922.0	287	engineer	engineers	S34_4	False	287	3	4370	t.02.01	0	17552	9552.0
14232.0	253	engineer	engineers	S34_4	False	253	3	4680	t.02.01	0	17552	9552.0
14515.0	208	prevent	prevent	S34_4	False	208	5	4963	t.02.01	0	17552	9552.0
14749.0	180	spill	spills	S34_4	False	180	6	5197	t.02.01	0	17552	9552.0
14961.0	263	prevent	prevent	S34_4	False	263	5	5409	t.02.01	0	17552	9552.0
15252.0	219	engineer	engineers	S34_4	False	219	3	5700	t.02.01	0	17552	9552.0
15521.0	298	spill	spills	S34_4	False	298	6	5969	t.02.01	0	17552	9552.0
16016.0	154	of	of	S34_4	False	154	7	6464	t.02.01	0	17552	9552.0
16192.0	171	from	from	S34_4	False	171	9	6640	t.02.01	0	17552	9552.0
16388.0	384	oil	oil	S34_4	False	384	8	6836	t.02.01	0	17552	9552.0
16806.0	245	from	from	S34_4	False	245	9	7254	t.02.01	0	17552	9552.0
17072.0	211	supertanker	supertankers?	S34_4	False	211	10	7520	t.02.01	0	17552	9552.0
17320.0	336	supertanker	supertankers?	S34_4	False	336	10	7768	t.02.01	0	17552	9552.0
n/a	87	n/a	n/a	S34_4	False	87	.	7	.	.	.	n/a
19110.0	167	supertanker	Supertankers	S34_4	False	167	1	0	t.02.02	4124	23234	19110.0
19295.0	198	supertanker	Supertankers	S34_4	False	198	1	185	t.02.02	4124	23234	19110.0
19525.0	224	supertanker	Supertankers	S34_4	False	224	1	415	t.02.02	4124	23234	19110.0
19773.0	234	be	are	S34_4	False	234	2	663	t.02.02	4124	23234	19110.0
20034.0	257	ship	ships	S34_4	False	257	4	924	t.02.02	4124	23234	19110.0
20332.0	127	n/a	n/a	S34_4	False	127	.	1222	t.02.02	4124	23234	19110.0
20489.0	133	that	that	S34_4	False	133	5	1379	t.02.02	4124	23234	19110.0
20667.0	248	carry	carry	S34_4	False	248	6	1557	t.02.02	4124	23234	19110.0
20937.0	199	over	over	S34_4	False	199	8	1827	t.02.02	4124	23234	19110.0
