onset	duration	Lemmas	Words	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_DURATION	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
9682.0	1	could	Could	S06_5	False	1	1	142	t.01.01	1443	10983	9540.0
10231.0	76	live	live	S06_5	False	76	3	691	t.01.01	1443	10983	9540.0
10583.0	260	some	some	S06_5	False	260	6	1043	t.01.01	1443	10983	9540.0
10865.0	60	day	day?	S06_5	False	60	7	1325	t.01.01	1443	10983	9540.0
n/a	67	n/a	n/a	S06_5	False	67	.	7	.	.	.	n/a
12607.0	122	scientist	Scientists	S06_5	False	122	1	82	t.01.02	1587	14112	12525.0
12757.0	190	this	this	S06_5	False	190	3	232	t.01.02	1587	14112	12525.0
12971.0	42	question	question	S06_5	False	42	4	446	t.01.02	1587	14112	12525.0
13385.0	56	and	and	S06_5	False	56	7	860	t.01.02	1587	14112	12525.0
13461.0	79	and	and	S06_5	False	79	7	936	t.01.02	1587	14112	12525.0
13562.0	50	be	are	S06_5	False	50	9	1037	t.01.02	1587	14112	12525.0
13789.0	66	similar	similar.	S06_5	False	66	10	1264	t.01.02	1587	14112	12525.0
n/a	87	n/a	n/a	S06_5	False	87	.	7	.	.	.	n/a
15628.0	295	similar	Similar	S06_5	False	295	1	0	t.01.03	2221	17849	15628.0
15969.0	136	earth	Earth	S06_5	False	136	3	341	t.01.03	2221	17849	15628.0
16131.0	46	Mars	Mars	S06_5	False	46	5	503	t.01.03	2221	17849	15628.0
16198.0	197	Mars	Mars	S06_5	False	197	5	570	t.01.03	2221	17849	15628.0
16429.0	45	n/a	n/a	S06_5	False	45	.	801	t.01.03	2221	17849	15628.0
16721.0	172	day	day	S06_5	False	172	6	1093	t.01.03	2221	17849	15628.0
17017.0	142	about	about	S06_5	False	142	8	1389	t.01.03	2221	17849	15628.0
17191.0	173	hour	hours	S06_5	False	173	10	1563	t.01.03	2221	17849	15628.0
17390.0	133	long	long.	S06_5	False	133	11	1762	t.01.03	2221	17849	15628.0
17569.0	215	be	is	S06_5	False	215	7	1941	t.01.03	2221	17849	15628.0
17848.0	80	Mars	Mars	S06_5	False	80	5	2220	t.01.03	2221	17849	15628.0
n/a	86	n/a	n/a	S06_5	False	86	.	7	.	.	.	n/a
19381.0	333	both	both	S06_5	False	333	2	0	t.01.04	1541	20922	19381.0
19737.0	163	planet	planets	S06_5	False	163	3	356	t.01.04	1541	20922	19381.0
19960.0	164	near	near	S06_5	False	164	5	579	t.01.04	1541	20922	19381.0
20164.0	217	sun	Sun	S06_5	False	217	7	783	t.01.04	1541	20922	19381.0
20406.0	131	our	our	S06_5	False	131	9	1025	t.01.04	1541	20922	19381.0
20747.0	212	system	system.	S06_5	False	212	11	1366	t.01.04	1541	20922	19381.0
n/a	81	n/a	n/a	S06_5	False	81	.	7	.	.	.	n/a
22450.0	170	n/a	n/a	S06_5	False	170	.	0	t.01.05	1838	24288	22450.0
22644.0	157	be	is	S06_5	False	157	2	194	t.01.05	1838	24288	22450.0
22830.0	277	planet	planet	S06_5	False	277	5	380	t.01.05	1838	24288	22450.0
23150.0	243	Mars	Mars	S06_5	False	243	7	700	t.01.05	1838	24288	22450.0
23419.0	281	planet	planet	S06_5	False	281	10	969	t.01.05	1838	24288	22450.0
23747.0	163	the	the	S06_5	False	163	12	1297	t.01.05	1838	24288	22450.0
24293.0	31	from	from	S06_5	False	31	11	1843	t.01.05	1838	24288	22450.0
n/a	86	n/a	n/a	S06_5	False	86	.	7	.	.	.	n/a
25836.0	175	Mars	Mars	S06_5	False	175	1	0	t.01.06	1781	27617	25836.0
26037.0	240	have	has	S06_5	False	240	3	201	t.01.06	1781	27617	25836.0
26309.0	32	axial	axial	S06_5	False	32	5	473	t.01.06	1781	27617	25836.0
26437.0	34	axial	axial	S06_5	False	34	5	601	t.01.06	1781	27617	25836.0
26495.0	220	similar	similar	S06_5	False	220	7	659	t.01.06	1781	27617	25836.0
26735.0	42	similar	similar	S06_5	False	42	7	899	t.01.06	1781	27617	25836.0
26794.0	234	tilt	tilt	S06_5	False	234	6	958	t.01.06	1781	27617	25836.0
27065.0	187	similar	similar	S06_5	False	187	7	1229	t.01.06	1781	27617	25836.0
27281.0	175	earth	Earth	S06_5	False	175	9	1445	t.01.06	1781	27617	25836.0
27483.0	233	tilt	tilt.	S06_5	False	233	11	1647	t.01.06	1781	27617	25836.0
n/a	89	n/a	n/a	S06_5	False	89	.	7	.	.	.	n/a
29155.0	208	axial	axial	S06_5	False	208	2	0	t.01.07	2119	31274	29155.0
29376.0	145	axial	axial	S06_5	False	145	2	221	t.01.07	2119	31274	29155.0
29545.0	159	tilt	tilt	S06_5	False	159	3	390	t.01.07	2119	31274	29155.0
30071.0	135	n/a	n/a	S06_5	False	135	.	916	t.01.07	2119	31274	29155.0
30233.0	49	with	with	S06_5	False	49	8	1078	t.01.07	2119	31274	29155.0
30419.0	36	with	with	S06_5	False	36	8	1264	t.01.07	2119	31274	29155.0
30489.0	182	season	seasons	S06_5	False	182	7	1334	t.01.07	2119	31274	29155.0
30699.0	190	temperature	temperature	S06_5	False	190	9	1544	t.01.07	2119	31274	29155.0
30933.0	85	change	changes.	S06_5	False	85	10	1778	t.01.07	2119	31274	29155.0
31124.0	27	change	changes.	S06_5	False	27	10	1969	t.01.07	2119	31274	29155.0
31233.0	131	tilt	tilt	S06_5	False	131	3	2078	t.01.07	2119	31274	29155.0
n/a	10	n/a	n/a	S06_5	False	10	.	85	.	.	.	n/a
32808.0	18	n/a	n/a	S06_5	False	18	.	0	t.01.08	1735	34543	32808.0
32869.0	200	just	Just	S06_5	False	200	1	61	t.01.08	1735	34543	32808.0
33195.0	122	earth	Earth,	S06_5	False	122	3	387	t.01.08	1735	34543	32808.0
33578.0	120	Mars	Mars	S06_5	False	120	4	770	t.01.08	1735	34543	32808.0
33725.0	204	winter	winters	S06_5	False	204	7	917	t.01.08	1735	34543	32808.0
33952.0	180	and	and	S06_5	False	180	8	1144	t.01.08	1735	34543	32808.0
34251.0	384	warm	warmer	S06_5	False	384	9	1443	t.01.08	1735	34543	32808.0
n/a	84	n/a	n/a	S06_5	False	84	.	9	.	.	.	n/a
36078.0	96	n/a	n/a	S06_5	False	96	.	0	t.01.09	2542	38620	36078.0
36212.0	33	n/a	n/a	S06_5	False	33	.	134	t.01.09	2542	38620	36078.0
36279.0	233	earth	Earth,	S06_5	False	233	2	201	t.01.09	2542	38620	36078.0
36557.0	176	have	has	S06_5	False	176	4	479	t.01.09	2542	38620	36078.0
36845.0	282	wind	winds,	S06_5	False	282	5	767	t.01.09	2542	38620	36078.0
37148.0	62	wind	winds,	S06_5	False	62	5	1070	t.01.09	2542	38620	36078.0
37266.0	114	have	has	S06_5	False	114	4	1188	t.01.09	2542	38620	36078.0
37426.0	242	weather	weather,	S06_5	False	242	6	1348	t.01.09	2542	38620	36078.0
