onset	duration	Lemmas	Words	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_DURATION	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
n/a	86	n/a	n/a	S27_5	False	86	.	7	.	.	.	n/a
9557.0	202	how	How	S27_5	False	202	1	0	t.02.01	3313	12870	9557.0
9769.0	157	how	How	S27_5	False	157	1	212	t.02.01	3313	12870	9557.0
9938.0	243	can	can	S27_5	False	243	2	381	t.02.01	3313	12870	9557.0
10199.0	232	engineer	engineers	S27_5	False	232	3	642	t.02.01	3313	12870	9557.0
10452.0	199	help	help	S27_5	False	199	4	895	t.02.01	3313	12870	9557.0
10670.0	216	prevent	prevent	S27_5	False	216	5	1113	t.02.01	3313	12870	9557.0
10911.0	282	spill	spills	S27_5	False	282	6	1354	t.02.01	3313	12870	9557.0
11214.0	270	of	of	S27_5	False	270	7	1657	t.02.01	3313	12870	9557.0
11496.0	325	oil	oil	S27_5	False	325	8	1939	t.02.01	3313	12870	9557.0
11845.0	192	from	from	S27_5	False	192	9	2288	t.02.01	3313	12870	9557.0
12058.0	377	supertanker	supertankers?	S27_5	False	377	10	2501	t.02.01	3313	12870	9557.0
12453.0	364	supertanker	supertankers?	S27_5	False	364	10	2896	t.02.01	3313	12870	9557.0
12841.0	133	supertanker	supertankers?	S27_5	False	133	10	3284	t.02.01	3313	12870	9557.0
n/a	89	n/a	n/a	S27_5	False	89	.	7	.	.	.	n/a
14411.0	462	supertanker	Supertankers	S27_5	False	462	1	0	t.02.02	2839	17250	14411.0
14916.0	202	be	are	S27_5	False	202	2	505	t.02.02	2839	17250	14411.0
15348.0	258	ship	ships	S27_5	False	258	4	937	t.02.02	2839	17250	14411.0
15625.0	206	that	that	S27_5	False	206	5	1214	t.02.02	2839	17250	14411.0
15853.0	264	carry	carry	S27_5	False	264	6	1442	t.02.02	2839	17250	14411.0
16140.0	281	oil	oil	S27_5	False	281	7	1729	t.02.02	2839	17250	14411.0
16747.0	340	ocean	oceans.	S27_5	False	340	10	2336	t.02.02	2839	17250	14411.0
n/a	82	n/a	n/a	S27_5	False	82	.	9	.	.	.	n/a
18781.0	431	supertanker	supertanker	S27_5	False	431	2	0	t.02.03	3451	22232	18781.0
19454.0	303	contain	contain	S27_5	False	303	4	673	t.02.03	3451	22232	18781.0
19790.0	182	contain	contain	S27_5	False	182	4	1009	t.02.03	3451	22232	18781.0
19998.0	210	a	a	S27_5	False	210	6	1217	t.02.03	3451	22232	18781.0
20231.0	270	half-million	half-million	S27_5	False	270	7	1450	t.02.03	3451	22232	18781.0
20517.0	211	about	about	S27_5	False	211	5	1736	t.02.03	3451	22232	18781.0
20739.0	298	half-million	half-million	S27_5	False	298	7	1958	t.02.03	3451	22232	18781.0
21067.0	336	half-million	half-million	S27_5	False	336	7	2286	t.02.03	3451	22232	18781.0
21431.0	284	ton	tons	S27_5	False	284	8	2650	t.02.03	3451	22232	18781.0
21734.0	584	of	of	S27_5	False	584	9	2953	t.02.03	3451	22232	18781.0
n/a	87	n/a	n/a	S27_5	False	87	.	7	.	.	.	n/a
23769.0	211	a	A	S27_5	False	211	1	0	t.02.04	2799	26568	23769.0
23995.0	324	supertanker	supertanker	S27_5	False	324	2	226	t.02.04	2799	26568	23769.0
24351.0	324	be	is	S27_5	False	324	3	582	t.02.04	2799	26568	23769.0
24696.0	222	size	size	S27_5	False	222	5	927	t.02.04	2799	26568	23769.0
24940.0	309	of	of	S27_5	False	309	6	1171	t.02.04	2799	26568	23769.0
25269.0	216	about	about	S27_5	False	216	7	1500	t.02.04	2799	26568	23769.0
25508.0	208	five	five	S27_5	False	208	8	1739	t.02.04	2799	26568	23769.0
25741.0	353	football	football	S27_5	False	353	9	1972	t.02.04	2799	26568	23769.0
26122.0	534	field	fields.	S27_5	False	534	10	2353	t.02.04	2799	26568	23769.0
n/a	87	n/a	n/a	S27_5	False	87	.	7	.	.	.	n/a
28106.0	422	supertanker	supertanker	S27_5	False	422	2	0	t.02.05	3427	31533	28106.0
28564.0	208	supertanker	supertanker	S27_5	False	208	2	458	t.02.05	3427	31533	28106.0
28793.0	484	cargo	cargo	S27_5	False	484	3	687	t.02.05	3427	31533	28106.0
29302.0	315	area	area	S27_5	False	315	4	1196	t.02.05	3427	31533	28106.0
29631.0	295	could	could	S27_5	False	295	5	1525	t.02.05	3427	31533	28106.0
29947.0	274	hold	hold	S27_5	False	274	6	1841	t.02.05	3427	31533	28106.0
30239.0	242	the	the	S27_5	False	242	7	2133	t.02.05	3427	31533	28106.0
30501.0	259	empire	Empire	S27_5	False	259	8	2395	t.02.05	3427	31533	28106.0
30785.0	209	state	State	S27_5	False	209	9	2679	t.02.05	3427	31533	28106.0
31021.0	592	building	Building.	S27_5	False	592	10	2915	t.02.05	3427	31533	28106.0
n/a	88	n/a	n/a	S27_5	False	88	.	7	.	.	.	n/a
33060.0	255	most	Most	S27_5	False	255	1	0	t.02.06	2194	35254	33060.0
33340.0	202	the	the	S27_5	False	202	3	280	t.02.06	2194	35254	33060.0
33564.0	204	world	world	S27_5	False	204	4	504	t.02.06	2194	35254	33060.0
33790.0	307	oil	oil	S27_5	False	307	5	730	t.02.06	2194	35254	33060.0
34116.0	194	be	is	S27_5	False	194	6	1056	t.02.06	2194	35254	33060.0
34334.0	247	transport	transported	S27_5	False	247	7	1274	t.02.06	2194	35254	33060.0
34605.0	251	transport	transported	S27_5	False	251	7	1545	t.02.06	2194	35254	33060.0
34881.0	256	these	these	S27_5	False	256	9	1821	t.02.06	2194	35254	33060.0
35161.0	184	supertanker	supertankers.	S27_5	False	184	10	2101	t.02.06	2194	35254	33060.0
n/a	87	n/a	n/a	S27_5	False	87	.	7	.	.	.	n/a
36796.0	281	disaster	Disasters	S27_5	False	281	1	0	t.02.07	2840	39636	36796.0
37100.0	302	occur	occur	S27_5	False	302	2	304	t.02.07	2840	39636	36796.0
37427.0	264	when	when	S27_5	False	264	3	631	t.02.07	2840	39636	36796.0
37712.0	251	wreck	wrecked	S27_5	False	251	4	916	t.02.07	2840	39636	36796.0
37989.0	311	supertanker	supertankers	S27_5	False	311	5	1193	t.02.07	2840	39636	36796.0
38333.0	199	supertanker	supertankers	S27_5	False	199	5	1537	t.02.07	2840	39636	36796.0
38561.0	232	spill	spill	S27_5	False	232	6	1765	t.02.07	2840	39636	36796.0
38811.0	324	oil	oil	S27_5	False	324	7	2015	t.02.07	2840	39636	36796.0
39157.0	240	into	into	S27_5	False	240	8	2361	t.02.07	2840	39636	36796.0
39424.0	295	ocean	ocean.	S27_5	False	295	10	2628	t.02.07	2840	39636	36796.0
n/a	88	n/a	n/a	S27_5	False	88	.	7	.	.	.	n/a
41166.0	238	as	As	S27_5	False	238	1	0	t.02.08	2117	43283	41166.0
41428.0	202	result	result	S27_5	False	202	3	262	t.02.08	2117	43283	41166.0
41652.0	255	these	these	S27_5	False	255	5	486	t.02.08	2117	43283	41166.0
41934.0	274	oil	oil	S27_5	False	274	6	768	t.02.08	2117	43283	41166.0
42228.0	159	spill	spills,	S27_5	False	159	7	1062	t.02.08	2117	43283	41166.0
42424.0	246	the	the	S27_5	False	246	8	1258	t.02.08	2117	43283	41166.0
42703.0	144	environment	environment	S27_5	False	144	9	1537	t.02.08	2117	43283	41166.0
42871.0	499	damaged	damaged.	S27_5	False	499	11	1705	t.02.08	2117	43283	41166.0
n/a	89	n/a	n/a	S27_5	False	89	.	7	.	.	.	n/a
44819.0	352	n/a	1967,	S27_5	False	352	2	0	t.02.09	2749	47568	44819.0
45183.0	238	n/a	1967,	S27_5	False	238	2	364	t.02.09	2749	47568	44819.0
45442.0	218	supertanker	supertanker	S27_5	False	218	4	623	t.02.09	2749	47568	44819.0
45679.0	207	supertanker	supertanker	S27_5	False	207	4	860	t.02.09	2749	47568	44819.0
45915.0	255	crash	crashed	S27_5	False	255	5	1096	t.02.09	2749	47568	44819.0
46192.0	246	near	near	S27_5	False	246	6	1373	t.02.09	2749	47568	44819.0
46470.0	239	shore	shores	S27_5	False	239	8	1651	t.02.09	2749	47568	44819.0
46742.0	220	England	England.	S27_5	False	220	10	1923	t.02.09	2749	47568	44819.0
46980.0	296	shore	shores	S27_5	False	296	8	2161	t.02.09	2749	47568	44819.0
47303.0	211	of	of	S27_5	False	211	9	2484	t.02.09	2749	47568	44819.0
47540.0	117	England	England.	S27_5	False	117	10	2721	t.02.09	2749	47568	44819.0
n/a	88	n/a	n/a	S27_5	False	88	.	7	.	.	.	n/a
49106.0	213	this	This	S27_5	False	213	1	0	t.02.10	3156	52262	49106.0
49344.0	254	crash	crash	S27_5	False	254	2	238	t.02.10	3156	52262	49106.0
49620.0	252	result	resulted	S27_5	False	252	3	514	t.02.10	3156	52262	49106.0
49905.0	344	n/a	n/a	S27_5	False	344	.	799	t.02.10	3156	52262	49106.0
50285.0	511	ashore	ashore	S27_5	False	511	6	1179	t.02.10	3156	52262	49106.0
50820.0	370	n/a	200,000	S27_5	False	370	7	1714	t.02.10	3156	52262	49106.0
51213.0	459	n/a	n/a	S27_5	False	459	.	2107	t.02.10	3156	52262	49106.0
51703.0	588	seabird	seabirds.	S27_5	False	588	9	2597	t.02.10	3156	52262	49106.0
52300.0	43	seabird	seabirds.	S27_5	False	43	9	3194	t.02.10	3156	52262	49106.0
n/a	91	n/a	n/a	S27_5	False	91	.	7	.	.	.	n/a
53810.0	196	n/a	n/a	S27_5	False	196	.	0	t.02.11	3315	57125	53810.0
54019.0	177	in	In	S27_5	False	177	1	209	t.02.11	3315	57125	53810.0
54208.0	801	n/a	1989,	S27_5	False	801	2	398	t.02.11	3315	57125	53810.0
55029.0	254	another	another	S27_5	False	254	3	1219	t.02.11	3315	57125	53810.0
55312.0	205	supertanker	supertanker	S27_5	False	205	4	1502	t.02.11	3315	57125	53810.0
55542.0	256	spill	spilled	S27_5	False	256	5	1732	t.02.11	3315	57125	53810.0
55823.0	290	oil	oil	S27_5	False	290	6	2013	t.02.11	3315	57125	53810.0
56129.0	262	into	into	S27_5	False	262	7	2319	t.02.11	3315	57125	53810.0
