onset	duration	Lemmas	Words	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_DURATION	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
n/a	90	n/a	n/a	S214_4	False	90	.	7	.	.	.	n/a
9532.0	33	n/a	n/a	S214_4	False	33	.	0	t.02.01	5588	15120	9532.0
9591.0	225	how	How	S214_4	False	225	1	59	t.02.01	5588	15120	9532.0
9847.0	186	engineer	engineers	S214_4	False	186	3	315	t.02.01	5588	15120	9532.0
10056.0	198	engineer	engineers	S214_4	False	198	3	524	t.02.01	5588	15120	9532.0
10283.0	66	can	can	S214_4	False	66	2	751	t.02.01	5588	15120	9532.0
10419.0	241	help	help	S214_4	False	241	4	887	t.02.01	5588	15120	9532.0
10694.0	111	spill	spills	S214_4	False	111	6	1162	t.02.01	5588	15120	9532.0
10982.0	90	spill	spills	S214_4	False	90	6	1450	t.02.01	5588	15120	9532.0
11121.0	229	help	help	S214_4	False	229	4	1589	t.02.01	5588	15120	9532.0
11379.0	179	spill	spills	S214_4	False	179	6	1847	t.02.01	5588	15120	9532.0
11601.0	341	from	from	S214_4	False	341	9	2069	t.02.01	5588	15120	9532.0
11966.0	160	of	of	S214_4	False	160	7	2434	t.02.01	5588	15120	9532.0
12169.0	258	supertanker	supertankers?	S214_4	False	258	10	2637	t.02.01	5588	15120	9532.0
12454.0	369	oil	oil	S214_4	False	369	8	2922	t.02.01	5588	15120	9532.0
12859.0	340	from	from	S214_4	False	340	9	3327	t.02.01	5588	15120	9532.0
13225.0	173	supertanker	supertankers?	S214_4	False	173	10	3693	t.02.01	5588	15120	9532.0
13430.0	221	supertanker	supertankers?	S214_4	False	221	10	3898	t.02.01	5588	15120	9532.0
13742.0	373	can	can	S214_4	False	373	2	4210	t.02.01	5588	15120	9532.0
14151.0	130	engineer	engineers	S214_4	False	130	3	4619	t.02.01	5588	15120	9532.0
