onset	duration	Lemmas	Words	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_DURATION	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
n/a	83	n/a	n/a	S29_4	False	83	.	7	.	.	.	n/a
9547.0	84	n/a	n/a	S29_4	True	84	.	12	t.02.01	0	17535	9535.0
9646.0	81	n/a	n/a	S29_4	True	81	.	111	t.02.01	0	17535	9535.0
9745.0	120	how	How	S29_4	True	120	1	210	t.02.01	0	17535	9535.0
10101.0	73	engineer	engineers	S29_4	True	73	3	566	t.02.01	0	17535	9535.0
10182.0	190	engineer	engineers	S29_4	True	190	3	647	t.02.01	0	17535	9535.0
10400.0	321	help	help	S29_4	True	321	4	865	t.02.01	0	17535	9535.0
10745.0	358	prevent	prevent	S29_4	True	358	5	1210	t.02.01	0	17535	9535.0
11118.0	605	prevent	prevent	S29_4	True	605	5	1583	t.02.01	0	17535	9535.0
11758.0	110	spill	spills	S29_4	True	110	6	2223	t.02.01	0	17535	9535.0
12116.0	138	from	from	S29_4	True	138	9	2581	t.02.01	0	17535	9535.0
12280.0	351	supertanker	supertankers?	S29_4	True	351	10	2745	t.02.01	0	17535	9535.0
12647.0	167	from	from	S29_4	True	167	9	3112	t.02.01	0	17535	9535.0
12852.0	208	oil	oil	S29_4	True	208	8	3317	t.02.01	0	17535	9535.0
13080.0	82	from	from	S29_4	True	82	9	3545	t.02.01	0	17535	9535.0
13382.0	298	spill	spills	S29_4	True	298	6	3847	t.02.01	0	17535	9535.0
13689.0	104	of	of	S29_4	True	104	7	4154	t.02.01	0	17535	9535.0
13820.0	271	from	from	S29_4	True	271	9	4285	t.02.01	0	17535	9535.0
14118.0	140	supertanker	supertankers?	S29_4	True	140	10	4583	t.02.01	0	17535	9535.0
14491.0	410	supertanker	supertankers?	S29_4	True	410	10	4956	t.02.01	0	17535	9535.0
14918.0	164	supertanker	supertankers?	S29_4	True	164	10	5383	t.02.01	0	17535	9535.0
15372.0	1075	supertanker	supertankers?	S29_4	True	1075	10	5837	t.02.01	0	17535	9535.0
16664.0	425	supertanker	supertankers?	S29_4	True	425	10	7129	t.02.01	0	17535	9535.0
17130.0	219	oil	oil	S29_4	True	219	8	7595	t.02.01	0	17535	9535.0
17428.0	148	can	can	S29_4	True	148	2	7893	t.02.01	0	17535	9535.0
17591.0	37	how	How	S29_4	True	37	1	8056	t.02.01	0	17535	9535.0
n/a	27	n/a	n/a	S29_4	False	27	.	62	.	.	.	n/a
19076.0	202	n/a	n/a	S29_4	False	202	.	0	t.02.02	4471	23547	19076.0
