onset	duration	Lemmas	Words	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_DURATION	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
n/a	90	n/a	n/a	S45_3	False	90	.	7	.	.	.	n/a
9561.0	186	n/a	n/a	S45_3	False	186	.	0	t.01.01	1125	10686	9561.0
9767.0	217	could	Could	S45_3	False	217	1	206	t.01.01	1125	10686	9561.0
10006.0	167	human	humans	S45_3	False	167	2	445	t.01.01	1125	10686	9561.0
10200.0	257	Mars	Mars	S45_3	False	257	5	639	t.01.01	1125	10686	9561.0
10475.0	173	Mars	Mars	S45_3	False	173	5	914	t.01.01	1125	10686	9561.0
10669.0	99	some	some	S45_3	False	99	6	1108	t.01.01	1125	10686	9561.0
n/a	89	n/a	n/a	S45_3	False	89	.	7	.	.	.	n/a
12247.0	307	scientist	Scientists	S45_3	False	307	1	0	t.01.02	1474	13721	12247.0
12580.0	257	this	this	S45_3	False	257	3	333	t.01.02	1474	13721	12247.0
12865.0	168	question	question	S45_3	False	168	4	618	t.01.02	1474	13721	12247.0
13059.0	240	because	because	S45_3	False	240	5	812	t.01.02	1474	13721	12247.0
13325.0	252	and	and	S45_3	False	252	7	1078	t.01.02	1474	13721	12247.0
13604.0	181	be	are	S45_3	False	181	9	1357	t.01.02	1474	13721	12247.0
n/a	84	n/a	n/a	S45_3	False	84	.	7	.	.	.	n/a
15249.0	273	similar	Similar	S45_3	False	273	1	0	t.01.03	1850	17099	15249.0
15555.0	245	earth	Earth	S45_3	False	245	3	306	t.01.03	1850	17099	15249.0
15829.0	239	Mars	Mars	S45_3	False	239	5	580	t.01.03	1850	17099	15249.0
16093.0	175	earth	Earth	S45_3	False	175	3	844	t.01.03	1850	17099	15249.0
16293.0	193	Mars	Mars	S45_3	False	193	5	1044	t.01.03	1850	17099	15249.0
16516.0	279	about	about	S45_3	False	279	8	1267	t.01.03	1850	17099	15249.0
16822.0	195	hour	hours	S45_3	False	195	10	1573	t.01.03	1850	17099	15249.0
17033.0	150	hour	hours	S45_3	False	150	10	1784	t.01.03	1850	17099	15249.0
n/a	85	n/a	n/a	S45_3	False	85	.	7	.	.	.	n/a
18652.0	274	also	Also,	S45_3	False	274	1	0	t.01.04	1282	19934	18652.0
18952.0	217	planet	planets	S45_3	False	217	3	300	t.01.04	1282	19934	18652.0
19198.0	201	near	near	S45_3	False	201	5	546	t.01.04	1282	19934	18652.0
19428.0	180	sun	Sun	S45_3	False	180	7	776	t.01.04	1282	19934	18652.0
19631.0	187	our	our	S45_3	False	187	9	979	t.01.04	1282	19934	18652.0
19841.0	188	solar	solar	S45_3	False	188	10	1189	t.01.04	1282	19934	18652.0
n/a	81	n/a	n/a	S45_3	False	81	.	7	.	.	.	n/a
21488.0	218	earth	Earth	S45_3	False	218	1	0	t.01.05	1536	23024	21488.0
21730.0	192	be	is	S45_3	False	192	2	242	t.01.05	1536	23024	21488.0
21947.0	267	planet	planet	S45_3	False	267	5	459	t.01.05	1536	23024	21488.0
