onset	duration	Lemmas	Words	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_DURATION	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
n/a	83	n/a	n/a	S19_3	False	83	.	7	.	.	.	n/a
9539.0	4	two	Two	S19_3	False	4	1	0	t.03.01	3539	13078	9539.0
9557.0	567	important	important	S19_3	False	567	2	18	t.03.01	3539	13078	9539.0
10141.0	217	two	Two	S19_3	False	217	1	602	t.03.01	3539	13078	9539.0
10380.0	129	important	important	S19_3	False	129	2	841	t.03.01	3539	13078	9539.0
10547.0	309	math	math	S19_3	False	309	3	1008	t.03.01	3539	13078	9539.0
10876.0	321	concept	concepts	S19_3	False	321	4	1337	t.03.01	3539	13078	9539.0
11219.0	205	be	are	S19_3	False	205	5	1680	t.03.01	3539	13078	9539.0
11448.0	292	combination	combinations	S19_3	False	292	6	1909	t.03.01	3539	13078	9539.0
11756.0	144	combination	combinations	S19_3	False	144	6	2217	t.03.01	3539	13078	9539.0
11931.0	356	permutation	permutations.	S19_3	False	356	8	2392	t.03.01	3539	13078	9539.0
12303.0	217	and	and	S19_3	False	217	7	2764	t.03.01	3539	13078	9539.0
12543.0	259	permutation	permutations.	S19_3	False	259	8	3004	t.03.01	3539	13078	9539.0
12818.0	193	permutation	permutations.	S19_3	False	193	8	3279	t.03.01	3539	13078	9539.0
13045.0	122	combination	combinations	S19_3	False	122	6	3506	t.03.01	3539	13078	9539.0
n/a	89	n/a	n/a	S19_3	False	89	.	7	.	.	.	n/a
14610.0	48	combination	Combinations	S19_3	False	48	1	0	t.03.02	1818	16428	14610.0
14680.0	150	combination	Combinations	S19_3	False	150	1	70	t.03.02	1818	16428	14610.0
14848.0	214	combination	Combinations	S19_3	False	214	1	238	t.03.02	1818	16428	14610.0
15093.0	152	permutation	permutations	S19_3	False	152	3	483	t.03.02	1818	16428	14610.0
15264.0	216	permutation	permutations	S19_3	False	216	3	654	t.03.02	1818	16428	14610.0
15510.0	244	be	are	S19_3	False	244	4	900	t.03.02	1818	16428	14610.0
