onset	duration	Lemmas	Words	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_DURATION	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
n/a	89	n/a	n/a	S03_2	False	89	.	7	.	.	.	n/a
9517.0	192	global	Global	S03_2	False	192	1	0	t.04.01	2837	12354	9517.0
9732.0	155	global	Global	S03_2	False	155	1	215	t.04.01	2837	12354	9517.0
9917.0	237	positioning	Positioning	S03_2	False	237	2	400	t.04.01	2837	12354	9517.0
10168.0	151	positioning	Positioning	S03_2	False	151	2	651	t.04.01	2837	12354	9517.0
10344.0	187	system	System	S03_2	False	187	3	827	t.04.01	2837	12354	9517.0
10539.0	179	system	System	S03_2	False	179	3	1022	t.04.01	2837	12354	9517.0
10749.0	193	a	a	S03_2	False	193	6	1232	t.04.01	2837	12354	9517.0
10960.0	121	be	is	S03_2	False	121	5	1443	t.04.01	2837	12354	9517.0
11107.0	201	that	that	S03_2	False	201	8	1590	t.04.01	2837	12354	9517.0
11330.0	151	help	helps	S03_2	False	151	9	1813	t.04.01	2837	12354	9517.0
11506.0	211	navigate	navigate.	S03_2	False	211	11	1989	t.04.01	2837	12354	9517.0
11748.0	228	us	us	S03_2	False	228	10	2231	t.04.01	2837	12354	9517.0
12004.0	198	help	helps	S03_2	False	198	9	2487	t.04.01	2837	12354	9517.0
12265.0	174	positioning	Positioning	S03_2	False	174	2	2748	t.04.01	2837	12354	9517.0
n/a	85	n/a	n/a	S03_2	False	85	.	7	.	.	.	n/a
13870.0	181	GPS	GPS	S03_2	False	181	1	0	t.04.02	3045	16915	13870.0
14067.0	153	be	is	S03_2	False	153	2	197	t.04.02	3045	16915	13870.0
14251.0	209	a	a	S03_2	False	209	3	381	t.04.02	3045	16915	13870.0
14482.0	190	system	system	S03_2	False	190	4	612	t.04.02	3045	16915	13870.0
14705.0	214	n/a	24	S03_2	False	214	6	835	t.04.02	3045	16915	13870.0
14936.0	285	of	of	S03_2	False	285	5	1066	t.04.02	3045	16915	13870.0
15362.0	283	of	of	S03_2	False	283	5	1492	t.04.02	3045	16915	13870.0
15656.0	212	n/a	24	S03_2	False	212	6	1786	t.04.02	3045	16915	13870.0
15900.0	214	more	more	S03_2	False	214	8	2030	t.04.02	3045	16915	13870.0
16134.0	154	satellite	satellites	S03_2	False	154	9	2264	t.04.02	3045	16915	13870.0
16327.0	216	in	in	S03_2	False	216	10	2457	t.04.02	3045	16915	13870.0
16566.0	260	satellite	satellites	S03_2	False	260	9	2696	t.04.02	3045	16915	13870.0
16863.0	145	more	more	S03_2	False	145	8	2993	t.04.02	3045	16915	13870.0
n/a	88	n/a	n/a	S03_2	False	88	.	7	.	.	.	n/a
18440.0	175	these	These	S03_2	False	175	1	0	t.04.03	3116	21556	18440.0
18631.0	82	these	These	S03_2	False	82	1	191	t.04.03	3116	21556	18440.0
18747.0	181	satellite	satellites	S03_2	False	181	2	307	t.04.03	3116	21556	18440.0
18966.0	204	orbit	orbit	S03_2	False	204	3	526	t.04.03	3116	21556	18440.0
19178.0	448	orbit	orbit	S03_2	False	448	3	738	t.04.03	3116	21556	18440.0
19633.0	106	satellite	satellites	S03_2	False	106	2	1193	t.04.03	3116	21556	18440.0
19775.0	211	about	about	S03_2	False	211	5	1335	t.04.03	3116	21556	18440.0
20011.0	239	n/a	12,000	S03_2	False	239	6	1571	t.04.03	3116	21556	18440.0
20273.0	148	mile	miles	S03_2	False	148	7	1833	t.04.03	3116	21556	18440.0
20446.0	419	above	above	S03_2	False	419	8	2006	t.04.03	3116	21556	18440.0
20894.0	245	n/a	12,000	S03_2	False	245	6	2454	t.04.03	3116	21556	18440.0
21153.0	197	n/a	12,000	S03_2	False	197	6	2713	t.04.03	3116	21556	18440.0
21382.0	260	satellite	satellites	S03_2	False	260	2	2942	t.04.03	3116	21556	18440.0
n/a	85	n/a	n/a	S03_2	False	85	.	7	.	.	.	n/a
23078.0	182	different	Different	S03_2	False	182	1	0	t.04.04	2002	25080	23078.0
23268.0	117	different	Different	S03_2	False	117	1	190	t.04.04	2002	25080	23078.0
