onset	duration	Lemmas	Words	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_DURATION	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
n/a	86	n/a	n/a	S27_4	False	86	.	7	.	.	.	n/a
9534.0	181	could	Could	S27_4	False	181	1	0	t.01.01	2158	11692	9534.0
9724.0	162	could	Could	S27_4	False	162	1	190	t.01.01	2158	11692	9534.0
9905.0	373	human	humans	S27_4	False	373	2	371	t.01.01	2158	11692	9534.0
10296.0	244	live	live	S27_4	False	244	3	762	t.01.01	2158	11692	9534.0
10560.0	269	on	on	S27_4	False	269	4	1026	t.01.01	2158	11692	9534.0
10854.0	163	Mars	Mars	S27_4	False	163	5	1320	t.01.01	2158	11692	9534.0
11037.0	228	some	some	S27_4	False	228	6	1503	t.01.01	2158	11692	9534.0
11281.0	328	day	day?	S27_4	False	328	7	1747	t.01.01	2158	11692	9534.0
11658.0	113	human	humans	S27_4	False	113	2	2124	t.01.01	2158	11692	9534.0
n/a	86	n/a	n/a	S27_4	False	86	.	9	.	.	.	n/a
13220.0	378	scientist	Scientists	S27_4	False	378	1	0	t.01.02	2931	16151	13220.0
13621.0	229	scientist	Scientists	S27_4	False	229	1	401	t.01.02	2931	16151	13220.0
13859.0	200	scientist	Scientists	S27_4	False	200	1	639	t.01.02	2931	16151	13220.0
14081.0	231	ask	ask	S27_4	False	231	2	861	t.01.02	2931	16151	13220.0
14330.0	276	this	this	S27_4	False	276	3	1110	t.01.02	2931	16151	13220.0
14642.0	270	because	because	S27_4	False	270	5	1422	t.01.02	2931	16151	13220.0
14934.0	323	earth	Earth	S27_4	False	323	6	1714	t.01.02	2931	16151	13220.0
15288.0	242	n/a	n/a	S27_4	False	242	.	2068	t.01.02	2931	16151	13220.0
15553.0	215	be	are	S27_4	False	215	9	2333	t.01.02	2931	16151	13220.0
15787.0	454	similar	similar.	S27_4	False	454	10	2567	t.01.02	2931	16151	13220.0
n/a	87	n/a	n/a	S27_4	False	87	.	7	.	.	.	n/a
17707.0	368	similar	Similar	S27_4	False	368	1	0	t.01.03	3643	21350	17707.0
18358.0	148	earth	Earth	S27_4	False	148	3	651	t.01.03	3643	21350	17707.0
18843.0	228	Mars	Mars	S27_4	False	228	5	1136	t.01.03	3643	21350	17707.0
19366.0	230	Mars	Mars	S27_4	False	230	5	1659	t.01.03	3643	21350	17707.0
19613.0	230	Mars	Mars	S27_4	False	230	5	1906	t.01.03	3643	21350	17707.0
19866.0	214	be	is	S27_4	False	214	7	2159	t.01.03	3643	21350	17707.0
20102.0	206	about	about	S27_4	False	206	8	2395	t.01.03	3643	21350	17707.0
20327.0	226	n/a	24	S27_4	False	226	9	2620	t.01.03	3643	21350	17707.0
20584.0	224	long	long.	S27_4	False	224	11	2877	t.01.03	3643	21350	17707.0
20828.0	357	hour	hours	S27_4	False	357	10	3121	t.01.03	3643	21350	17707.0
21221.0	158	Mars	Mars	S27_4	False	158	5	3514	t.01.03	3643	21350	17707.0
21393.0	49	Mars	Mars	S27_4	False	49	5	3686	t.01.03	3643	21350	17707.0
n/a	88	n/a	n/a	S27_4	False	88	.	7	.	.	.	n/a
22895.0	197	also	Also,	S27_4	False	197	1	0	t.01.04	3286	26181	22895.0
23112.0	127	also	Also,	S27_4	False	127	1	217	t.01.04	3286	26181	22895.0
23256.0	230	both	both	S27_4	False	230	2	361	t.01.04	3286	26181	22895.0
24039.0	218	near	near	S27_4	False	218	5	1144	t.01.04	3286	26181	22895.0
24277.0	231	the	the	S27_4	False	231	6	1382	t.01.04	3286	26181	22895.0
24530.0	312	in	in	S27_4	False	312	8	1635	t.01.04	3286	26181	22895.0
24856.0	275	our	our	S27_4	False	275	9	1961	t.01.04	3286	26181	22895.0
25158.0	64	solar	solar	S27_4	False	64	10	2263	t.01.04	3286	26181	22895.0
25227.0	410	solar	solar	S27_4	False	410	10	2332	t.01.04	3286	26181	22895.0
25656.0	299	our	our	S27_4	False	299	9	2761	t.01.04	3286	26181	22895.0
25973.0	175	sun	Sun	S27_4	False	175	7	3078	t.01.04	3286	26181	22895.0
26171.0	96	the	the	S27_4	False	96	6	3276	t.01.04	3286	26181	22895.0
n/a	87	n/a	n/a	S27_4	False	87	.	7	.	.	.	n/a
27715.0	258	earth	Earth	S27_4	False	258	1	0	t.01.05	2646	30361	27715.0
27996.0	273	the	the	S27_4	False	273	3	281	t.01.05	2646	30361	27715.0
28286.0	221	rd	3rd	S27_4	False	221	4	571	t.01.05	2646	30361	27715.0
28524.0	240	rd	3rd	S27_4	False	240	4	809	t.01.05	2646	30361	27715.0
28786.0	209	planet	planet	S27_4	False	209	5	1071	t.01.05	2646	30361	27715.0
29012.0	242	Mars	Mars	S27_4	False	242	7	1297	t.01.05	2646	30361	27715.0
29270.0	297	the	the	S27_4	False	297	8	1555	t.01.05	2646	30361	27715.0
29599.0	231	planet	planet	S27_4	False	231	10	1884	t.01.05	2646	30361	27715.0
29852.0	193	from	from	S27_4	False	193	11	2137	t.01.05	2646	30361	27715.0
30070.0	380	sun	Sun.	S27_4	False	380	13	2355	t.01.05	2646	30361	27715.0
n/a	91	n/a	n/a	S27_4	False	91	.	7	.	.	.	n/a
31936.0	430	Mars	Mars	S27_4	False	430	1	0	t.01.06	3669	35605	31936.0
32381.0	268	also	also	S27_4	False	268	2	445	t.01.06	3669	35605	31936.0
32667.0	212	have	has	S27_4	False	212	3	731	t.01.06	3669	35605	31936.0
32897.0	292	an	an	S27_4	False	292	4	961	t.01.06	3669	35605	31936.0
33203.0	468	axial	axial	S27_4	False	468	5	1267	t.01.06	3669	35605	31936.0
33694.0	234	tilt	tilt	S27_4	False	234	6	1758	t.01.06	3669	35605	31936.0
33950.0	281	similar	similar	S27_4	False	281	7	2014	t.01.06	3669	35605	31936.0
34253.0	243	to	to	S27_4	False	243	8	2317	t.01.06	3669	35605	31936.0
34521.0	196	earth	Earth	S27_4	False	196	9	2585	t.01.06	3669	35605	31936.0
34732.0	240	earth	Earth	S27_4	False	240	9	2796	t.01.06	3669	35605	31936.0
35003.0	237	axial	axial	S27_4	False	237	10	3067	t.01.06	3669	35605	31936.0
35264.0	81	tilt	tilt.	S27_4	False	81	11	3328	t.01.06	3669	35605	31936.0
35422.0	276	Mars	Mars	S27_4	False	276	1	3486	t.01.06	3669	35605	31936.0
n/a	88	n/a	n/a	S27_4	False	88	.	7	.	.	.	n/a
37290.0	347	an	An	S27_4	False	347	1	0	t.01.07	3380	40670	37290.0
37650.0	388	axial	axial	S27_4	False	388	2	360	t.01.07	3380	40670	37290.0
38059.0	229	tilt	tilt	S27_4	False	229	3	769	t.01.07	3380	40670	37290.0
38308.0	213	give	gives	S27_4	False	213	4	1018	t.01.07	3380	40670	37290.0
38545.0	294	both	both	S27_4	False	294	5	1255	t.01.07	3380	40670	37290.0
38860.0	264	planet	planets	S27_4	False	264	6	1570	t.01.07	3380	40670	37290.0
39148.0	288	season	seasons	S27_4	False	288	7	1858	t.01.07	3380	40670	37290.0
39461.0	279	season	seasons	S27_4	False	279	7	2171	t.01.07	3380	40670	37290.0
39765.0	282	temperature	temperature	S27_4	False	282	9	2475	t.01.07	3380	40670	37290.0
40071.0	349	temperature	temperature	S27_4	False	349	9	2781	t.01.07	3380	40670	37290.0
40440.0	234	change	changes.	S27_4	False	234	10	3150	t.01.07	3380	40670	37290.0
40689.0	223	change	changes.	S27_4	False	223	10	3399	t.01.07	3380	40670	37290.0
42666.0	442	like	like	S27_4	False	442	2	439	t.01.08	3167	45394	42227.0
43130.0	286	Mars	Mars	S27_4	False	286	4	903	t.01.08	3167	45394	42227.0
43434.0	382	have	has	S27_4	False	382	5	1207	t.01.08	3167	45394	42227.0
43843.0	238	winter	winters	S27_4	False	238	7	1616	t.01.08	3167	45394	42227.0
44097.0	181	cold	cold	S27_4	False	181	6	1870	t.01.08	3167	45394	42227.0
