onset	duration	Lemmas	Words	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_DURATION	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
n/a	89	n/a	n/a	S31_3	False	89	.	7	.	.	.	n/a
9536.0	195	n/a	n/a	S31_3	False	195	.	0	t.01.01	2886	12422	9536.0
9756.0	151	human	humans	S31_3	False	151	2	220	t.01.01	2886	12422	9536.0
9925.0	358	could	Could	S31_3	False	358	1	389	t.01.01	2886	12422	9536.0
10307.0	244	live	live	S31_3	False	244	3	771	t.01.01	2886	12422	9536.0
10574.0	284	Mars	Mars	S31_3	False	284	5	1038	t.01.01	2886	12422	9536.0
10881.0	257	some	some	S31_3	False	257	6	1345	t.01.01	2886	12422	9536.0
11150.0	273	some	some	S31_3	False	273	6	1614	t.01.01	2886	12422	9536.0
11448.0	200	day	day?	S31_3	False	200	7	1912	t.01.01	2886	12422	9536.0
11687.0	211	could	Could	S31_3	False	211	1	2151	t.01.01	2886	12422	9536.0
11915.0	191	n/a	n/a	S31_3	False	191	.	2379	t.01.01	2886	12422	9536.0
12157.0	181	some	some	S31_3	False	181	6	2621	t.01.01	2886	12422	9536.0
12364.0	148	day	day?	S31_3	False	148	7	2828	t.01.01	2886	12422	9536.0
n/a	87	n/a	n/a	S31_3	False	87	.	7	.	.	.	n/a
13956.0	191	n/a	n/a	S31_3	False	191	.	0	t.01.02	4158	18114	13956.0
14177.0	404	scientist	Scientists	S31_3	False	404	1	221	t.01.02	4158	18114	13956.0
14600.0	293	scientist	Scientists	S31_3	False	293	1	644	t.01.02	4158	18114	13956.0
14917.0	247	ask	ask	S31_3	False	247	2	961	t.01.02	4158	18114	13956.0
15171.0	438	ask	ask	S31_3	False	438	2	1215	t.01.02	4158	18114	13956.0
15634.0	357	question	question	S31_3	False	357	4	1678	t.01.02	4158	18114	13956.0
16018.0	243	because	because	S31_3	False	243	5	2062	t.01.02	4158	18114	13956.0
16268.0	211	because	because	S31_3	False	211	5	2312	t.01.02	4158	18114	13956.0
16503.0	211	earth	Earth	S31_3	False	211	6	2547	t.01.02	4158	18114	13956.0
16738.0	278	Mars	Mars	S31_3	False	278	8	2782	t.01.02	4158	18114	13956.0
17038.0	247	be	are	S31_3	False	247	9	3082	t.01.02	4158	18114	13956.0
17309.0	248	similar	similar.	S31_3	False	248	10	3353	t.01.02	4158	18114	13956.0
17579.0	272	be	are	S31_3	False	272	9	3623	t.01.02	4158	18114	13956.0
18077.0	124	similar	similar.	S31_3	False	124	10	4121	t.01.02	4158	18114	13956.0
n/a	91	n/a	n/a	S31_3	False	91	.	7	.	.	.	n/a
19661.0	227	n/a	n/a	S31_3	True	227	.	0	t.01.03	4553	24214	19661.0
19912.0	175	similar	Similar	S31_3	True	175	1	251	t.01.03	4553	24214	19661.0
20110.0	166	earth	Earth	S31_3	True	166	3	449	t.01.03	4553	24214	19661.0
20296.0	68	similar	Similar	S31_3	True	68	1	635	t.01.03	4553	24214	19661.0
20388.0	219	similar	Similar	S31_3	True	219	1	727	t.01.03	4553	24214	19661.0
20645.0	244	to	to	S31_3	True	244	2	984	t.01.03	4553	24214	19661.0
20927.0	186	earth	Earth	S31_3	True	186	3	1266	t.01.03	4553	24214	19661.0
21126.0	211	earth	Earth	S31_3	True	211	3	1465	t.01.03	4553	24214	19661.0
21360.0	165	day	day,	S31_3	True	165	4	1699	t.01.03	4553	24214	19661.0
21555.0	131	Mars	Mars	S31_3	True	131	5	1894	t.01.03	4553	24214	19661.0
21708.0	303	day	day,	S31_3	True	303	4	2047	t.01.03	4553	24214	19661.0
22037.0	409	Mars	Mars	S31_3	True	409	5	2376	t.01.03	4553	24214	19661.0
22471.0	225	be	is	S31_3	True	225	7	2810	t.01.03	4553	24214	19661.0
22711.0	120	day	day	S31_3	True	120	6	3050	t.01.03	4553	24214	19661.0
23118.0	261	long	long.	S31_3	True	261	11	3457	t.01.03	4553	24214	19661.0
23424.0	31	day	day	S31_3	True	31	6	3763	t.01.03	4553	24214	19661.0
23472.0	177	Mars	Mars	S31_3	True	177	5	3811	t.01.03	4553	24214	19661.0
23659.0	324	Mars	Mars	S31_3	True	324	5	3998	t.01.03	4553	24214	19661.0
24008.0	174	be	is	S31_3	True	174	7	4347	t.01.03	4553	24214	19661.0
24200.0	106	day	day	S31_3	True	106	6	4539	t.01.03	4553	24214	19661.0
n/a	88	n/a	n/a	S31_3	False	88	.	7	.	.	.	n/a
25766.0	186	n/a	n/a	S31_3	False	186	.	0	t.01.04	3663	29429	25766.0
25975.0	195	also	Also,	S31_3	False	195	1	209	t.01.04	3663	29429	25766.0
26176.0	159	also	Also,	S31_3	False	159	1	410	t.01.04	3663	29429	25766.0
26345.0	138	also	Also,	S31_3	False	138	1	579	t.01.04	3663	29429	25766.0
26510.0	265	planet	planets	S31_3	False	265	3	744	t.01.04	3663	29429	25766.0
26789.0	210	both	both	S31_3	False	210	2	1023	t.01.04	3663	29429	25766.0
27027.0	211	near	near	S31_3	False	211	5	1261	t.01.04	3663	29429	25766.0
27246.0	173	be	are	S31_3	False	173	4	1480	t.01.04	3663	29429	25766.0
27442.0	224	the	the	S31_3	False	224	6	1676	t.01.04	3663	29429	25766.0
27688.0	199	the	the	S31_3	False	199	6	1922	t.01.04	3663	29429	25766.0
27911.0	272	in	in	S31_3	False	272	8	2145	t.01.04	3663	29429	25766.0
28252.0	99	solar	solar	S31_3	False	99	10	2486	t.01.04	3663	29429	25766.0
28356.0	63	solar	solar	S31_3	False	63	10	2590	t.01.04	3663	29429	25766.0
28439.0	181	our	our	S31_3	False	181	9	2673	t.01.04	3663	29429	25766.0
28630.0	217	our	our	S31_3	False	217	9	2864	t.01.04	3663	29429	25766.0
28874.0	536	system	system.	S31_3	False	536	11	3108	t.01.04	3663	29429	25766.0
29459.0	68	planet	planets	S31_3	False	68	3	3693	t.01.04	3663	29429	25766.0
n/a	86	n/a	n/a	S31_3	False	86	.	7	.	.	.	n/a
30970.0	202	n/a	n/a	S31_3	False	202	.	0	t.01.05	3013	33983	30970.0
31189.0	187	earth	Earth	S31_3	False	187	1	219	t.01.05	3013	33983	30970.0
31398.0	219	be	is	S31_3	False	219	2	428	t.01.05	3013	33983	30970.0
31639.0	158	rd	3rd	S31_3	False	158	4	669	t.01.05	3013	33983	30970.0
31817.0	227	the	the	S31_3	False	227	3	847	t.01.05	3013	33983	30970.0
32072.0	327	and	and	S31_3	False	327	6	1102	t.01.05	3013	33983	30970.0
32426.0	241	th	4th	S31_3	False	241	9	1456	t.01.05	3013	33983	30970.0
32694.0	208	planet	planet	S31_3	False	208	10	1724	t.01.05	3013	33983	30970.0
32926.0	221	the	the	S31_3	False	221	12	1956	t.01.05	3013	33983	30970.0
33169.0	354	sun	Sun.	S31_3	False	354	13	2199	t.01.05	3013	33983	30970.0
33545.0	263	from	from	S31_3	False	263	11	2575	t.01.05	3013	33983	30970.0
33834.0	181	th	4th	S31_3	False	181	9	2864	t.01.05	3013	33983	30970.0
n/a	120	n/a	n/a	S31_3	False	120	.	7	.	.	.	n/a
35574.0	212	n/a	n/a	S31_3	False	212	.	0	t.01.06	5251	40825	35574.0
35808.0	177	Mars	Mars	S31_3	False	177	1	234	t.01.06	5251	40825	35574.0
36007.0	261	have	has	S31_3	False	261	3	433	t.01.06	5251	40825	35574.0
36292.0	278	axial	axial	S31_3	False	278	5	718	t.01.06	5251	40825	35574.0
36587.0	109	have	has	S31_3	False	109	3	1013	t.01.06	5251	40825	35574.0
36717.0	160	also	also	S31_3	False	160	2	1143	t.01.06	5251	40825	35574.0
36900.0	220	have	has	S31_3	False	220	3	1326	t.01.06	5251	40825	35574.0
37143.0	145	axial	axial	S31_3	False	145	5	1569	t.01.06	5251	40825	35574.0
37306.0	557	axial	axial	S31_3	False	557	5	1732	t.01.06	5251	40825	35574.0
37888.0	454	tilt	tilt	S31_3	False	454	6	2314	t.01.06	5251	40825	35574.0
38365.0	152	similar	similar	S31_3	False	152	7	2791	t.01.06	5251	40825	35574.0
38539.0	299	tilt	tilt	S31_3	False	299	6	2965	t.01.06	5251	40825	35574.0
38862.0	199	similar	similar	S31_3	False	199	7	3288	t.01.06	5251	40825	35574.0
39073.0	230	similar	similar	S31_3	False	230	7	3499	t.01.06	5251	40825	35574.0
39332.0	227	earth	Earth	S31_3	False	227	9	3758	t.01.06	5251	40825	35574.0
39584.0	222	axial	axial	S31_3	False	222	10	4010	t.01.06	5251	40825	35574.0
39817.0	309	axial	axial	S31_3	False	309	10	4243	t.01.06	5251	40825	35574.0
40150.0	137	axial	axial	S31_3	False	137	10	4576	t.01.06	5251	40825	35574.0
40308.0	49	axial	axial	S31_3	False	49	10	4734	t.01.06	5251	40825	35574.0
40382.0	406	earth	Earth	S31_3	False	406	9	4808	t.01.06	5251	40825	35574.0
40813.0	111	axial	axial	S31_3	False	111	10	5239	t.01.06	5251	40825	35574.0
n/a	83	n/a	n/a	S31_3	False	83	.	9	.	.	.	n/a
42396.0	218	an	An	S31_3	False	218	1	0	t.01.07	3540	45936	42396.0
42639.0	191	axial	axial	S31_3	False	191	2	243	t.01.07	3540	45936	42396.0
42857.0	253	tilt	tilt	S31_3	False	253	3	461	t.01.07	3540	45936	42396.0
43135.0	332	give	gives	S31_3	False	332	4	739	t.01.07	3540	45936	42396.0
43491.0	184	planet	planets	S31_3	False	184	6	1095	t.01.07	3540	45936	42396.0
43695.0	207	both	both	S31_3	False	207	5	1299	t.01.07	3540	45936	42396.0
43928.0	322	season	seasons	S31_3	False	322	7	1532	t.01.07	3540	45936	42396.0
44296.0	22	with	with	S31_3	False	22	8	1900	t.01.07	3540	45936	42396.0
44487.0	29	n/a	n/a	S31_3	False	29	.	2091	t.01.07	3540	45936	42396.0
44531.0	63	with	with	S31_3	False	63	8	2135	t.01.07	3540	45936	42396.0
